assemble_cvd D 09-05 21:19:26  2941  2941 assemble_cvd.cc:92] Could not locate fetcher config file.
assemble_cvd I 09-05 21:19:26  2941  2941 config_flag.cpp:184] Reading --config option from: /home/zhen01liu/cf/img/android-info.txt
assemble_cvd I 09-05 21:19:26  2941  2941 config_flag.cpp:148] Launching CVD using --config='phone'.
assemble_cvd D 09-05 21:19:26  2941  2941 subprocess.cpp:473] Started (pid: 2942): /home/zhen01liu/cf/img/bin/extract-ikconfig
assemble_cvd D 09-05 21:19:26  2941  2941 subprocess.cpp:475] /home/zhen01liu/cf/img/boot.img
assemble_cvd D 09-05 21:19:29  2941  2941 subprocess.cpp:473] Started (pid: 3031): /home/zhen01liu/cf/img/bin/avbtool
assemble_cvd D 09-05 21:19:29  2941  2941 subprocess.cpp:475] info_image
assemble_cvd D 09-05 21:19:29  2941  2941 subprocess.cpp:475] --image
assemble_cvd D 09-05 21:19:29  2941  2941 subprocess.cpp:475] /home/zhen01liu/cf/img/boot.img
assemble_cvd D 09-05 21:19:33  2941  2941 subprocess.cpp:473] Started (pid: 3051): /usr/lib/cuttlefish-common/bin/capability_query.py
assemble_cvd D 09-05 21:19:33  2941  2941 subprocess.cpp:475] qemu_cli
assemble_cvd D 09-05 21:19:33  2941  2941 flags.cc:1279] rootcanal_instance_num: 0
assemble_cvd D 09-05 21:19:33  2941  2941 flags.cc:1280] launch rootcanal: 1
assemble_cvd D 09-05 21:19:33  2941  2941 flags.cc:1289] casimir_instance_num: 0
assemble_cvd D 09-05 21:19:33  2941  2941 flags.cc:1290] launch casimir: 1
assemble_cvd D 09-05 21:19:33  2941  2941 flags.cc:1294] netsim_instance_num: 0
assemble_cvd D 09-05 21:19:33  2941  2941 flags.cc:1321] launch pica: 1
assemble_cvd D 09-05 21:19:33  2941  2941 flags.cc:1333] launch vhal proxy server: 0
assemble_cvd D 09-05 21:19:33  2941  2941 subprocess.cpp:473] Started (pid: 3053): /home/zhen01liu/cf/img/bin/x86_64-linux-gnu/gfxstream_graphics_detector
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510] Host Graphics Availability:vulkan {
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_external_memory"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_external_memory_fd"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_external_semaphore"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_external_semaphore_fd"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_format_feature_flags2"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_get_memory_requirements2"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_image_format_list"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_imageless_framebuffer"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_incremental_present"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_maintenance1"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_maintenance2"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_maintenance3"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_maintenance4"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_multiview"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_pipeline_executable_properties"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_push_descriptor"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_relaxed_block_layout"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_sampler_mirror_clamp_to_edge"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_sampler_ycbcr_conversion"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_separate_depth_stencil_layouts"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_shader_clock"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_shader_draw_parameters"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_shader_float16_int8"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_shader_float_controls"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_shader_integer_dot_product"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_shader_non_semantic_info"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_shader_subgroup_extended_types"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_shader_subgroup_uniform_control_flow"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_shader_terminate_invocation"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_spirv_1_4"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_storage_buffer_storage_class"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_swapchain"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_swapchain_mutable_format"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_synchronization2"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_timeline_semaphore"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_uniform_buffer_standard_layout"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_variable_pointers"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_vulkan_memory_model"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_workgroup_memory_explicit_layout"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_zero_initialize_workgroup_memory"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_4444_formats"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_border_color_swizzle"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_buffer_device_address"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_calibrated_timestamps"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_color_write_enable"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_conditional_rendering"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_custom_border_color"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_depth_clamp_zero_one"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_depth_clip_control"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_depth_clip_enable"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_display_control"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_extended_dynamic_state"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_extended_dynamic_state2"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_external_memory_dma_buf"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_external_memory_host"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_global_priority"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_global_priority_query"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_host_query_reset"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_image_2d_view_of_3d"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_image_drm_format_modifier"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_image_robustness"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_image_view_min_lod"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_index_type_uint8"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_inline_uniform_block"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_line_rasterization"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_memory_budget"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_multi_draw"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_non_seamless_cube_map"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_pci_bus_info"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_physical_device_drm"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_pipeline_creation_cache_control"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_pipeline_creation_feedback"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_primitive_topology_list_restart"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_primitives_generated_query"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_private_data"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_provoking_vertex"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_queue_family_foreign"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_robustness2"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_sample_locations"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_scalar_block_layout"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_separate_stencil_usage"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_shader_atomic_float"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_shader_demote_to_helper_invocation"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_shader_module_identifier"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_shader_subgroup_ballot"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_shader_subgroup_vote"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_shader_viewport_index_layer"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_subgroup_size_control"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_texel_buffer_alignment"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_tooling_info"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_transform_feedback"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_vertex_attribute_divisor"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_ycbcr_image_arrays"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_GOOGLE_decorate_string"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_GOOGLE_hlsl_functionality1"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_GOOGLE_user_type"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_INTEL_shader_integer_functions2"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_NV_compute_shader_derivatives"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_VALVE_mutable_descriptor_type"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     type: TYPE_OTHER
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     quirks {
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]       has_issue_with_precision_qualifiers_on_yuv_samplers: false
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]       external_memory_host_quirks {
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]         can_import_shm: true
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]       }
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     }
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]   }
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]   physical_devices {
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     name: "llvmpipe (LLVM 15.0.7, 256 bits)"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_8bit_storage"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_16bit_storage"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_bind_memory2"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_buffer_device_address"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_copy_commands2"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_create_renderpass2"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_dedicated_allocation"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_depth_stencil_resolve"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_descriptor_update_template"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_device_group"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_draw_indirect_count"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_driver_properties"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_dynamic_rendering"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_external_fence"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_external_memory"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_external_memory_fd"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_external_semaphore"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_format_feature_flags2"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_get_memory_requirements2"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_image_format_list"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_imageless_framebuffer"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_incremental_present"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_maintenance1"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_maintenance2"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_maintenance3"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_maintenance4"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_multiview"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_pipeline_library"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_push_descriptor"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_relaxed_block_layout"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_sampler_mirror_clamp_to_edge"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_separate_depth_stencil_layouts"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_shader_atomic_int64"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_shader_clock"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_shader_draw_parameters"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_shader_float16_int8"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_shader_float_controls"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_shader_integer_dot_product"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_shader_non_semantic_info"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_shader_subgroup_extended_types"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_shader_terminate_invocation"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_spirv_1_4"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_storage_buffer_storage_class"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_swapchain"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_swapchain_mutable_format"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_synchronization2"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_timeline_semaphore"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_uniform_buffer_standard_layout"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_variable_pointers"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_vulkan_memory_model"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_KHR_zero_initialize_workgroup_memory"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_4444_formats"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_attachment_feedback_loop_dynamic_state"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_attachment_feedback_loop_layout"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_border_color_swizzle"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_calibrated_timestamps"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_color_write_enable"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_conditional_rendering"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_custom_border_color"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_depth_clip_control"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_depth_clip_enable"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_depth_range_unrestricted"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_descriptor_buffer"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_descriptor_indexing"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_dynamic_rendering_unused_attachments"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_extended_dynamic_state"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_extended_dynamic_state2"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_extended_dynamic_state3"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_external_memory_host"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_graphics_pipeline_library"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_host_query_reset"
assemble_cvd D 09-05 21:19:46  2941  2941 graphics_flags.cc:510]     extensions: "VK_EXT_image_2d_view_of_3d"
